generation,i,fitness,hash,mom_hash,dad_hash,values
14,42,[-5.798708892013375, -4.81185319871401],3498130194506355557,-5628399816549751926,-2498825868394608033,-1.8403688066295611  -2.0093033384997536
14,43,[-7.697138845060129, -2.9024511281116006],-2001341698598202929,-4282508684112440428,-8269089510704590432,-0.49556066202288385  -1.2112259744388898
14,44,[-5.798708892013375, -4.81185319871401],3498130194506355557,-5628399816549751926,-2498825868394608033,-1.8403688066295611  -2.0093033384997536
14,45,[-4.338604476457004, -1.070661771016531],-3534427122471192025,4444928757645507498,4102897457642722055,-0.9153406623105367  4.073588950169615
14,46,[-9.000370404649576, 0.25633054784154446],-6027006683603404047,-2001341698598202929,6151989577999760066,-0.49556066202288385  -0.17811182527675573
14,47,[-6.908296926758606, -6.365449875050369],-3604343494643615434,5738105860065615211,5841248896923798944,-1.4115872029585685  -1.1947251278350333
14,48,[-7.563013658546252, -3.223596236402826],-269046934554763194,-7586458919264163464,-2001341698598202929,-0.49556066202288385  -1.305697610867369
14,49,[-7.547345506870682, -0.7566101467089772],4180698500103997594,4180698500103997594,-3263045822076522027,0.7158410473406658  -1.2112259744388898
14,50,[-7.547345506870682, -0.7566101467089772],4180698500103997594,4180698500103997594,-3263045822076522027,0.7158410473406658  -1.2112259744388898
14,51,[-7.547345506870682, -0.7566101467089772],4180698500103997594,4180698500103997594,-3263045822076522027,0.7158410473406658  -1.2112259744388898
14,52,[-7.547345506870682, -0.7566101467089772],4180698500103997594,4180698500103997594,-3263045822076522027,0.7158410473406658  -1.2112259744388898
14,53,[-8.628336631219256, 2.402171529244168],155033515098796476,-3979093610344061748,5738105860065615211,0.7158410473406658  -0.17811182527675573
14,54,[-7.400683482430306, -4.429854492801598],6002336117607125115,6002336117607125115,-4280136589382756114,-0.9153406623105367  -1.1947251278350333
14,55,[-7.892247705438322, 0.1662753928735461],-6155131294997323296,-5971704988161100967,667031982019644531,-0.9676850060533182  0.6814005584256924
14,56,[-7.79792574937818, 1.3868476886985541],7085618451800346004,6821388194258836100,-947505002430521080,-0.9153406623105367  0.8418928182363512
14,57,[-7.446508172490964, 7.83382037442591],-3263045822076522027,4180698500103997594,-3263045822076522027,0.7158410473406658  1.288734010676892
14,58,[-7.446508172490964, 7.83382037442591],-3263045822076522027,4180698500103997594,-3263045822076522027,0.7158410473406658  1.288734010676892
14,59,[-6.958261448306829, -6.275676819743149],-3362988940361617454,2120496313480002693,9127990390401948417,-1.3640403604323872  -1.1947251278350333
14,60,[-7.3812724189619345, -4.49462034718295],4444928757645507498,4444928757645507498,-3979093610344061748,-0.9153406623105367  -1.2112259744388898
14,61,[-5.907516015509847, -5.5069633518556405],9183578185913300734,6596656065872629789,8133914013310287967,-1.8403688066295611  -1.881330575298017
14,62,[-7.720661694633815, -2.837685273730249],-7446291740726911975,-6711682150742972815,-7446291740726911975,-0.49556066202288385  -1.1947251278350333
14,63,[-7.3812724189619345, -4.49462034718295],4444928757645507498,4444928757645507498,-3979093610344061748,-0.9153406623105367  -1.2112259744388898
14,64,[-7.547345506870682, -0.7566101467089772],4180698500103997594,4180698500103997594,-3263045822076522027,0.7158410473406658  -1.2112259744388898
14,65,[-7.507329506835786, -3.3289655059967735],-3680377756991609716,-2995418075689863379,1452589215976697572,-0.49556066202288385  -1.3451459399244312
14,66,[-7.457001775481512, -0.0774450557859101],-6364490735950130038,4444928757645507498,4102897457642722055,0.8279403414917148  -1.2112259744388898
14,67,[-6.893525082981592, -6.430215729431721],-5161750854605233051,-8269089510704590432,5841248896923798944,-1.4115872029585685  -1.2112259744388898
14,68,[-6.436262549078969, -5.783670301543528],-8269089510704590432,-2001341698598202929,6151989577999760066,-1.8403688066295611  -1.2112259744388898
14,69,[-6.447894662552431, -5.718904447162176],-6711682150742972815,-6711682150742972815,-7446291740726911975,-1.8403688066295611  -1.1947251278350333
14,70,[-6.447894662552431, -5.718904447162176],-6711682150742972815,-6711682150742972815,-7446291740726911975,-1.8403688066295611  -1.1947251278350333
14,71,[-5.907516015509847, -5.5069633518556405],9183578185913300734,6596656065872629789,8133914013310287967,-1.8403688066295611  -1.881330575298017
14,72,[-9.000370404649576, 0.25633054784154446],-6027006683603404047,-2001341698598202929,6151989577999760066,-0.49556066202288385  -0.17811182527675573
14,73,[-6.958261448306829, -6.275676819743149],-3362988940361617454,2120496313480002693,9127990390401948417,-1.3640403604323872  -1.1947251278350333
14,74,[-7.222323133872658, -4.921134725068123],-4280136589382756114,6002336117607125115,-4280136589382756114,-0.9153406623105367  -1.3451459399244312
14,75,[-6.580741092821116, -4.217913397495063],-947505002430521080,3186622123012337144,6002336117607125115,-0.9153406623105367  -1.881330575298017
14,76,[-6.430101522364494, -3.5228032443534314],-2234595610853098129,-2498825868394608033,-4280136589382756114,-0.9153406623105367  -2.0093033384997536
14,77,[-5.798708892013375, -4.81185319871401],3498130194506355557,-5628399816549751926,-2498825868394608033,-1.8403688066295611  -2.0093033384997536
14,78,[-6.580741092821116, -4.217913397495063],-947505002430521080,3186622123012337144,6002336117607125115,-0.9153406623105367  -1.881330575298017
14,79,[-4.235094518684192, -2.916484097958081],5546991893269617022,6596656065872629789,8133914013310287967,-1.3640403604323872  4.073588950169615
14,80,[-6.776659825986476, -2.6257441784237137],-2995418075689863379,-2995418075689863379,-5046728637794354422,-0.49556066202288385  -1.881330575298017
14,81,[-6.776659825986476, -2.6257441784237137],-2995418075689863379,-2995418075689863379,-5046728637794354422,-0.49556066202288385  -1.881330575298017
14,82,[-6.3888132067245955, -0.829650200583914],4537080718568232595,4537080718568232595,-269046934554763194,-0.49556066202288385  -2.184682768301033
14,83,[-7.547345506870682, -0.7566101467089772],4180698500103997594,4180698500103997594,-3263045822076522027,0.7158410473406658  -1.2112259744388898
14,84,[-6.685906329538101, -0.4799031970210903],3186622123012337144,-3263045822076522027,-947505002430521080,0.7158410473406658  -1.881330575298017
14,85,[-6.527233868859186, 0.21520695612054097],-2498825868394608033,4180698500103997594,-5971704988161100967,0.7158410473406658  -2.0093033384997536
14,86,[-6.527233868859186, 0.21520695612054097],-2498825868394608033,4180698500103997594,-5971704988161100967,0.7158410473406658  -2.0093033384997536
14,87,[-7.959459204419571, 0.4257240886322269],-5065693823339809155,4444928757645507498,-5329924080881319059,-0.9153406623105367  0.6814005584256924
14,88,[-6.380453819702433, 2.806760219591359],2733910240824441563,-8269089510704590432,5841248896923798944,-1.8403688066295611  1.288734010676892
14,89,[-6.380453819702433, 2.806760219591359],2733910240824441563,-8269089510704590432,5841248896923798944,-1.8403688066295611  1.288734010676892
14,90,[-6.282868382684415, -6.063735724436613],8133914013310287967,9127990390401948417,3186622123012337144,-1.3640403604323872  -1.881330575298017
14,91,[-8.298571291398826, -1.3358386712298047],-3979093610344061748,4444928757645507498,-3979093610344061748,-0.9153406623105367  -0.17811182527675573
14,92,[-7.400683482430306, -4.429854492801598],6002336117607125115,6002336117607125115,-4280136589382756114,-0.9153406623105367  -1.1947251278350333
14,93,[-7.400683482430306, -4.429854492801598],6002336117607125115,6002336117607125115,-4280136589382756114,-0.9153406623105367  -1.1947251278350333
14,94,[-6.580741092821116, -4.217913397495063],-947505002430521080,3186622123012337144,6002336117607125115,-0.9153406623105367  -1.881330575298017
14,95,[-6.430101522364494, -3.5228032443534314],-2234595610853098129,-2498825868394608033,-4280136589382756114,-0.9153406623105367  -2.0093033384997536
14,96,[-7.720661694633815, -2.837685273730249],-7446291740726911975,-6711682150742972815,-7446291740726911975,-0.49556066202288385  -1.1947251278350333
14,97,[-7.568780330827964, -0.6918442923276258],5738105860065615211,5738105860065615211,4180698500103997594,0.7158410473406658  -1.1947251278350333
14,98,[-6.753712394941043, -0.8633258657283511],667031982019644531,-5065693823339809155,6151989577999760066,-1.8403688066295611  0.6814005584256924
14,99,[-7.568780330827964, -0.6918442923276258],5738105860065615211,5738105860065615211,4180698500103997594,0.7158410473406658  -1.1947251278350333
14,100,[-7.547345506870682, -0.7566101467089772],4180698500103997594,4180698500103997594,-3263045822076522027,0.7158410473406658  -1.2112259744388898
14,101,[-7.464475616672736, -3.684462392392393],-7675340237568758734,-7586458919264163464,279083981177496862,-0.6580539920226887  -1.305697610867369
14,102,[-7.373061326668243, -1.1831245245941502],-4544366846924266018,-2498825868394608033,-4280136589382756114,0.7158410473406658  -1.3451459399244312
14,103,[-6.685906329538101, -0.4799031970210903],3186622123012337144,-3263045822076522027,-947505002430521080,0.7158410473406658  -1.881330575298017
14,104,[-6.685906329538101, -0.4799031970210903],3186622123012337144,-3263045822076522027,-947505002430521080,0.7158410473406658  -1.881330575298017
14,105,[-6.527233868859186, 0.21520695612054097],-2498825868394608033,4180698500103997594,-5971704988161100967,0.7158410473406658  -2.0093033384997536
14,106,[-6.447894662552431, -5.718904447162176],-6711682150742972815,-6711682150742972815,-7446291740726911975,-1.8403688066295611  -1.1947251278350333
14,107,[-7.400683482430306, -4.429854492801598],6002336117607125115,6002336117607125115,-4280136589382756114,-0.9153406623105367  -1.1947251278350333
14,108,[-5.525085264078109, -0.2930690735774375],-3729514574719282985,6480297770530045387,-6711682150742972815,2.715207372188991  -1.1947251278350333
14,109,[-9.000370404649576, 0.25633054784154446],-6027006683603404047,-2001341698598202929,6151989577999760066,-0.49556066202288385  -0.17811182527675573
14,110,[-7.3812724189619345, -4.49462034718295],4444928757645507498,4444928757645507498,-3979093610344061748,-0.9153406623105367  -1.2112259744388898
14,111,[-8.298571291398826, -1.3358386712298047],-3979093610344061748,4444928757645507498,-3979093610344061748,-0.9153406623105367  -0.17811182527675573
14,112,[-7.76392697271584, -2.706095117877538],2120496313480002693,-8947533627466931577,5738105860065615211,-0.4172314089038167  -1.1947251278350333
14,113,[-7.568780330827964, -0.6918442923276258],5738105860065615211,5738105860065615211,4180698500103997594,0.7158410473406658  -1.1947251278350333
14,114,[-6.247502145489956, -6.1535087797438335],846530170393433162,3186622123012337144,-5161750854605233051,-1.4115872029585685  -1.881330575298017
14,115,[-7.720661694633815, -2.837685273730249],-7446291740726911975,-6711682150742972815,-7446291740726911975,-0.49556066202288385  -1.1947251278350333
14,116,[-4.372713078713021, 2.6673484294574417],599700002971666199,-4544366846924266018,-3534427122471192025,0.7158410473406658  4.073588950169615
14,117,[-7.289540968666197, 4.0958101739519375],-2998815564535012123,-3263045822076522027,-947505002430521080,-0.9153406623105367  1.288734010676892
14,118,[-6.685906329538101, -0.4799031970210903],3186622123012337144,-3263045822076522027,-947505002430521080,0.7158410473406658  -1.881330575298017
14,119,[-7.257234103253457, -0.4589746382429958],-6678063989152764693,-7586458919264163464,279083981177496862,-1.3640403604323872  0.8418928182363512
14,120,[-6.6106545668087655, -1.9306340252820826],-4282508684112440428,6480297770530045387,-5046728637794354422,-0.49556066202288385  -2.0093033384997536
14,121,[-6.447894662552431, -5.718904447162176],-6711682150742972815,-6711682150742972815,-7446291740726911975,-1.8403688066295611  -1.1947251278350333
14,122,[-6.436262549078969, -5.783670301543528],-8269089510704590432,-2001341698598202929,6151989577999760066,-1.8403688066295611  -1.2112259744388898
14,123,[-5.907516015509847, -5.5069633518556405],9183578185913300734,6596656065872629789,8133914013310287967,-1.8403688066295611  -1.881330575298017
14,124,[-9.000370404649576, 0.25633054784154446],-6027006683603404047,-2001341698598202929,6151989577999760066,-0.49556066202288385  -0.17811182527675573
14,125,[-8.206489727802587, 4.163734289106199],-5329924080881319059,-8947533627466931577,5738105860065615211,0.7158410473406658  0.6814005584256924
14,126,[-7.697138845060129, -2.9024511281116006],-2001341698598202929,-4282508684112440428,-8269089510704590432,-0.49556066202288385  -1.2112259744388898
14,127,[-7.400683482430306, -4.429854492801598],6002336117607125115,6002336117607125115,-4280136589382756114,-0.9153406623105367  -1.1947251278350333
14,128,[-7.222323133872658, -4.921134725068123],-4280136589382756114,6002336117607125115,-4280136589382756114,-0.9153406623105367  -1.3451459399244312
14,129,[-7.563013658546252, -3.223596236402826],-269046934554763194,-7586458919264163464,-2001341698598202929,-0.49556066202288385  -1.305697610867369
14,130,[-7.547345506870682, -0.7566101467089772],4180698500103997594,4180698500103997594,-3263045822076522027,0.7158410473406658  -1.2112259744388898
14,131,[-6.943089177422825, -6.3404426741245],9127990390401948417,-5161750854605233051,-7586458919264163464,-1.3640403604323872  -1.2112259744388898
14,132,[-7.547345506870682, -0.7566101467089772],4180698500103997594,4180698500103997594,-3263045822076522027,0.7158410473406658  -1.2112259744388898
14,133,[-6.958261448306829, -6.275676819743149],-3362988940361617454,2120496313480002693,9127990390401948417,-1.3640403604323872  -1.1947251278350333
14,134,[-5.798708892013375, -4.81185319871401],3498130194506355557,-5628399816549751926,-2498825868394608033,-1.8403688066295611  -2.0093033384997536
14,135,[-7.73975712056306, -2.7708609722588893],-6482940335116471749,2120496313480002693,9127990390401948417,-0.4172314089038167  -1.2112259744388898
14,136,[-7.568780330827964, -0.6918442923276258],5738105860065615211,5738105860065615211,4180698500103997594,0.7158410473406658  -1.1947251278350333
14,137,[-7.334004651273886, -4.75406904294163],-3690538002646863468,4180698500103997594,-5971704988161100967,-0.9676850060533182  -1.2112259744388898
14,138,[-5.482054265784032, 8.232595593176098],5716077816848131393,6480297770530045387,-5046728637794354422,2.715207372188991  1.288734010676892
14,139,[-4.235094518684192, -2.916484097958081],5546991893269617022,6596656065872629789,8133914013310287967,-1.3640403604323872  4.073588950169615
14,140,[-6.776659825986476, -2.6257441784237137],-2995418075689863379,-2995418075689863379,-5046728637794354422,-0.49556066202288385  -1.881330575298017
14,141,[-6.527233868859186, 0.21520695612054097],-2498825868394608033,4180698500103997594,-5971704988161100967,0.7158410473406658  -2.0093033384997536
14,142,[-7.587021308883992, 5.687979393023286],-5046728637794354422,-2995418075689863379,-5046728637794354422,-0.49556066202288385  1.288734010676892
14,143,[-7.547345506870682, -0.7566101467089772],4180698500103997594,4180698500103997594,-3263045822076522027,0.7158410473406658  -1.2112259744388898
14,144,[-7.446508172490964, 7.83382037442591],-3263045822076522027,4180698500103997594,-3263045822076522027,0.7158410473406658  1.288734010676892
14,145,[-6.943089177422825, -6.3404426741245],9127990390401948417,-5161750854605233051,-7586458919264163464,-1.3640403604323872  -1.2112259744388898
14,146,[-6.807407240801565, -6.751360837722945],7971258694512901475,-5161750854605233051,-7586458919264163464,-1.4115872029585685  -1.305697610867369
14,147,[-6.380453819702433, 2.806760219591359],2733910240824441563,-8269089510704590432,5841248896923798944,-1.8403688066295611  1.288734010676892
14,148,[-8.017031190369494, 5.124857889172526],6821388194258836100,-5628399816549751926,-2498825868394608033,0.7158410473406658  0.8418928182363512
14,149,[-5.798708892013375, -4.81185319871401],3498130194506355557,-5628399816549751926,-2498825868394608033,-1.8403688066295611  -2.0093033384997536
15,0,[-7.568780330827964, -0.6918442923276258],5738105860065615211,-7446291740726911975,-5329924080881319059,0.7158410473406658  -1.1947251278350333
15,1,[-6.893525082981592, -6.430215729431721],-5161750854605233051,4444928757645507498,-5161750854605233051,-1.4115872029585685  -1.2112259744388898
15,2,[-6.436262549078969, -5.783670301543528],-8269089510704590432,9127990390401948417,667031982019644531,-1.8403688066295611  -1.2112259744388898
15,3,[-6.367994534112165, -6.104815409834753],-6536794746661150697,2733910240824441563,7971258694512901475,-1.8403688066295611  -1.305697610867369
15,4,[-6.447894662552431, -5.718904447162176],-6711682150742972815,6002336117607125115,9183578185913300734,-1.8403688066295611  -1.1947251278350333
15,5,[-7.547345506870682, -0.7566101467089772],4180698500103997594,-3690538002646863468,5738105860065615211,0.7158410473406658  -1.2112259744388898
15,6,[-7.507329506835786, -3.3289655059967735],-3680377756991609716,-3680377756991609716,-2001341698598202929,-0.49556066202288385  -1.3451459399244312
15,7,[-7.3812724189619345, -4.49462034718295],4444928757645507498,668226158676829696,7085618451800346004,-0.9153406623105367  -1.2112259744388898
15,8,[-7.720661694633815, -2.837685273730249],-7446291740726911975,-6027006683603404047,-7446291740726911975,-0.49556066202288385  -1.1947251278350333
15,9,[-7.373061326668243, -1.1831245245941502],-4544366846924266018,-3680377756991609716,-4544366846924266018,0.7158410473406658  -1.3451459399244312
15,10,[-7.269361807673356, -4.815765455474175],6177223521688947233,7971258694512901475,-4280136589382756114,-0.9153406623105367  -1.305697610867369
15,11,[-6.282868382684415, -6.063735724436613],8133914013310287967,3186622123012337144,-6678063989152764693,-1.3640403604323872  -1.881330575298017
15,12,[-7.697138845060129, -2.9024511281116006],-2001341698598202929,-2001341698598202929,9127990390401948417,-0.49556066202288385  -1.2112259744388898
15,13,[-7.568780330827964, -0.6918442923276258],5738105860065615211,-7446291740726911975,-5329924080881319059,0.7158410473406658  -1.1947251278350333
15,14,[-7.568780330827964, -0.6918442923276258],5738105860065615211,-7446291740726911975,-5329924080881319059,0.7158410473406658  -1.1947251278350333
15,15,[-6.908296926758606, -6.365449875050369],-3604343494643615434,-5161750854605233051,-7446291740726911975,-1.4115872029585685  -1.1947251278350333
15,16,[-6.893525082981592, -6.430215729431721],-5161750854605233051,4444928757645507498,-5161750854605233051,-1.4115872029585685  -1.2112259744388898
15,17,[-6.8707619528647, 2.249987847010387],6082603451205796924,9127990390401948417,-3263045822076522027,-1.3640403604323872  1.288734010676892
15,18,[-6.247502145489956, -6.1535087797438335],846530170393433162,-947505002430521080,-5161750854605233051,-1.4115872029585685  -1.881330575298017
15,19,[-7.3812724189619345, -4.49462034718295],4444928757645507498,668226158676829696,7085618451800346004,-0.9153406623105367  -1.2112259744388898
15,20,[-7.400683482430306, -4.429854492801598],6002336117607125115,-3362988940361617454,6002336117607125115,-0.9153406623105367  -1.1947251278350333
15,21,[-6.908769689021874, -2.6248886255903825],6151989577999760066,-6027006683603404047,-8269089510704590432,-1.8403688066295611  -0.17811182527675573
15,22,[-6.801729411815578, -2.4941540225710024],-7477016712208132199,9183578185913300734,-6482940335116471749,-0.4172314089038167  -1.881330575298017
15,23,[-7.547345506870682, -0.7566101467089772],4180698500103997594,-3690538002646863468,5738105860065615211,0.7158410473406658  -1.2112259744388898
15,24,[-6.958261448306829, -6.275676819743149],-3362988940361617454,-3362988940361617454,6002336117607125115,-1.3640403604323872  -1.1947251278350333
15,25,[-7.400683482430306, -4.429854492801598],6002336117607125115,-3362988940361617454,6002336117607125115,-0.9153406623105367  -1.1947251278350333
15,26,[-7.568780330827964, -0.6918442923276258],5738105860065615211,-7446291740726911975,-5329924080881319059,0.7158410473406658  -1.1947251278350333
15,27,[-7.3812724189619345, -4.49462034718295],4444928757645507498,668226158676829696,7085618451800346004,-0.9153406623105367  -1.2112259744388898
15,28,[-7.697138845060129, -2.9024511281116006],-2001341698598202929,-2001341698598202929,9127990390401948417,-0.49556066202288385  -1.2112259744388898
15,29,[-6.83562737066439, -2.3731421823740018],8043275958746323369,668226158676829696,155033515098796476,-1.8938270488248876  -0.17811182527675573
15,30,[-7.568780330827964, -0.6918442923276258],5738105860065615211,-7446291740726911975,-5329924080881319059,0.7158410473406658  -1.1947251278350333
15,31,[-6.908296926758606, -6.365449875050369],-3604343494643615434,-5161750854605233051,-7446291740726911975,-1.4115872029585685  -1.1947251278350333
15,32,[-6.685906329538101, -0.4799031970210903],3186622123012337144,3186622123012337144,9183578185913300734,0.7158410473406658  -1.881330575298017
15,33,[-6.580741092821116, -4.217913397495063],-947505002430521080,-2234595610853098129,9183578185913300734,-0.9153406623105367  -1.881330575298017
15,34,[-6.580741092821116, -4.217913397495063],-947505002430521080,-2234595610853098129,9183578185913300734,-0.9153406623105367  -1.881330575298017
15,35,[-6.580741092821116, -4.217913397495063],-947505002430521080,-2234595610853098129,9183578185913300734,-0.9153406623105367  -1.881330575298017
15,36,[-5.64786701942387, -3.710869374015841],-8776696382173011733,3498130194506355557,4537080718568232595,-1.8403688066295611  -2.184682768301033
15,37,[-7.697138845060129, -2.9024511281116006],-2001341698598202929,-2001341698598202929,9127990390401948417,-0.49556066202288385  -1.2112259744388898
15,38,[-7.568780330827964, -0.6918442923276258],5738105860065615211,-7446291740726911975,-5329924080881319059,0.7158410473406658  -1.1947251278350333
15,39,[-6.943089177422825, -6.3404426741245],9127990390401948417,-2001341698598202929,9127990390401948417,-1.3640403604323872  -1.2112259744388898
15,40,[-6.823052727822491, 2.1602147917031664],5841248896923798944,846530170393433162,-3263045822076522027,-1.4115872029585685  1.288734010676892
15,41,[-6.776659825986476, -2.6257441784237137],-2995418075689863379,-2995418075689863379,-947505002430521080,-0.49556066202288385  -1.881330575298017
15,42,[-4.0901472441559354, -2.359711725377109],6596656065872629789,5546991893269617022,9183578185913300734,-1.8403688066295611  4.073588950169615
15,43,[-6.685906329538101, -0.4799031970210903],3186622123012337144,3186622123012337144,9183578185913300734,0.7158410473406658  -1.881330575298017
15,44,[-6.823052727822491, 2.1602147917031664],5841248896923798944,846530170393433162,-3263045822076522027,-1.4115872029585685  1.288734010676892
15,45,[-6.776659825986476, -2.6257441784237137],-2995418075689863379,-2995418075689863379,-947505002430521080,-0.49556066202288385  -1.881330575298017
15,46,[-6.685906329538101, -0.4799031970210903],3186622123012337144,3186622123012337144,9183578185913300734,0.7158410473406658  -1.881330575298017
15,47,[-6.430101522364494, -3.5228032443534314],-2234595610853098129,6002336117607125115,-2498825868394608033,-0.9153406623105367  -2.0093033384997536
15,48,[-7.602195460104562, -3.0920060805501146],-4750645571073032014,-269046934554763194,-6482940335116471749,-0.4172314089038167  -1.305697610867369
15,49,[-7.697138845060129, -2.9024511281116006],-2001341698598202929,-2001341698598202929,9127990390401948417,-0.49556066202288385  -1.2112259744388898
15,50,[-7.568780330827964, -0.6918442923276258],5738105860065615211,-7446291740726911975,-5329924080881319059,0.7158410473406658  -1.1947251278350333
15,51,[-7.568780330827964, -0.6918442923276258],5738105860065615211,-7446291740726911975,-5329924080881319059,0.7158410473406658  -1.1947251278350333
15,52,[-7.352887904653152, -4.689303188560279],2265226740299122277,-3690538002646863468,5738105860065615211,-0.9676850060533182  -1.1947251278350333
15,53,[-7.697138845060129, -2.9024511281116006],-2001341698598202929,-2001341698598202929,9127990390401948417,-0.49556066202288385  -1.2112259744388898
15,54,[-8.725402862275676, -0.2045356081480228],-6387270697982542762,-3979093610344061748,-7675340237568758734,-0.6580539920226887  -0.17811182527675573
15,55,[-7.289540968666197, 4.0958101739519375],-2998815564535012123,-3263045822076522027,6002336117607125115,-0.9153406623105367  1.288734010676892
15,56,[-7.269361807673356, -4.815765455474175],6177223521688947233,7971258694512901475,-4280136589382756114,-0.9153406623105367  -1.305697610867369
15,57,[-7.42442153387596, -1.0777552550002025],-1133036024487419496,7971258694512901475,3186622123012337144,0.7158410473406658  -1.305697610867369
15,58,[-6.247502145489956, -6.1535087797438335],846530170393433162,-947505002430521080,-5161750854605233051,-1.4115872029585685  -1.881330575298017
15,59,[-7.222323133872658, -4.921134725068123],-4280136589382756114,-4280136589382756114,-4280136589382756114,-0.9153406623105367  -1.3451459399244312
15,60,[-7.959459204419571, 0.4257240886322269],-5065693823339809155,-5065693823339809155,4444928757645507498,-0.9153406623105367  0.6814005584256924
15,61,[-7.3812724189619345, -4.49462034718295],4444928757645507498,668226158676829696,7085618451800346004,-0.9153406623105367  -1.2112259744388898
15,62,[-7.334004651273886, -4.75406904294163],-3690538002646863468,4180698500103997594,-3690538002646863468,-0.9676850060533182  -1.2112259744388898
15,63,[-7.547345506870682, -0.7566101467089772],4180698500103997594,-3690538002646863468,5738105860065615211,0.7158410473406658  -1.2112259744388898
15,64,[-7.269361807673356, -4.815765455474175],6177223521688947233,7971258694512901475,-4280136589382756114,-0.9153406623105367  -1.305697610867369
15,65,[-6.770743735351832, -6.856730107316894],4559927872076054953,7971258694512901475,-4280136589382756114,-1.4115872029585685  -1.3451459399244312
15,66,[-6.685906329538101, -0.4799031970210903],3186622123012337144,3186622123012337144,9183578185913300734,0.7158410473406658  -1.881330575298017
15,67,[-6.436262549078969, -5.783670301543528],-8269089510704590432,9127990390401948417,667031982019644531,-1.8403688066295611  -1.2112259744388898
15,68,[-5.798708892013375, -4.81185319871401],3498130194506355557,-2234595610853098129,9183578185913300734,-1.8403688066295611  -2.0093033384997536
15,69,[-8.017031190369494, 5.124857889172526],6821388194258836100,3186622123012337144,-6678063989152764693,0.7158410473406658  0.8418928182363512
15,70,[-7.547345506870682, -0.7566101467089772],4180698500103997594,-3690538002646863468,5738105860065615211,0.7158410473406658  -1.2112259744388898
15,71,[-8.628336631219256, 2.402171529244168],155033515098796476,-6387270697982542762,3186622123012337144,0.7158410473406658  -0.17811182527675573
15,72,[-8.225194910619015, 2.9790169077699034],7685377284191492402,-3680377756991609716,7085618451800346004,-0.49556066202288385  0.8418928182363512
15,73,[-7.568780330827964, -0.6918442923276258],5738105860065615211,-7446291740726911975,-5329924080881319059,0.7158410473406658  -1.1947251278350333
15,74,[-7.3812724189619345, -4.49462034718295],4444928757645507498,668226158676829696,7085618451800346004,-0.9153406623105367  -1.2112259744388898
15,75,[-6.958261448306829, -6.275676819743149],-3362988940361617454,-3362988940361617454,6002336117607125115,-1.3640403604323872  -1.1947251278350333
15,76,[-6.430101522364494, -3.5228032443534314],-2234595610853098129,6002336117607125115,-2498825868394608033,-0.9153406623105367  -2.0093033384997536
15,77,[-6.685906329538101, -0.4799031970210903],3186622123012337144,3186622123012337144,9183578185913300734,0.7158410473406658  -1.881330575298017
15,78,[-6.6106545668087655, -1.9306340252820826],-4282508684112440428,3498130194506355557,4537080718568232595,-0.49556066202288385  -2.0093033384997536
15,79,[-6.527233868859186, 0.21520695612054097],-2498825868394608033,-2498825868394608033,5738105860065615211,0.7158410473406658  -2.0093033384997536
15,80,[-5.64786701942387, -3.710869374015841],-8776696382173011733,3498130194506355557,4537080718568232595,-1.8403688066295611  -2.184682768301033
15,81,[-6.430101522364494, -3.5228032443534314],-2234595610853098129,6002336117607125115,-2498825868394608033,-0.9153406623105367  -2.0093033384997536
15,82,[-7.5904935478077835, -3.363317284101168],-2361605712977341644,9127990390401948417,-7675340237568758734,-0.6580539920226887  -1.2112259744388898
15,83,[-7.547345506870682, -0.7566101467089772],4180698500103997594,-3690538002646863468,5738105860065615211,0.7158410473406658  -1.2112259744388898
15,84,[-7.568780330827964, -0.6918442923276258],5738105860065615211,-7446291740726911975,-5329924080881319059,0.7158410473406658  -1.1947251278350333
15,85,[-7.568780330827964, -0.6918442923276258],5738105860065615211,-7446291740726911975,-5329924080881319059,0.7158410473406658  -1.1947251278350333
15,86,[-7.568780330827964, -0.6918442923276258],5738105860065615211,-7446291740726911975,-5329924080881319059,0.7158410473406658  -1.1947251278350333
15,87,[-7.568780330827964, -0.6918442923276258],5738105860065615211,-7446291740726911975,-5329924080881319059,0.7158410473406658  -1.1947251278350333
15,88,[-6.854716695373008, -6.661587782415725],-7586458919264163464,9127990390401948417,-7675340237568758734,-1.3640403604323872  -1.305697610867369
15,89,[-6.753712394941043, -0.8633258657283511],667031982019644531,-8269089510704590432,-5065693823339809155,-1.8403688066295611  0.6814005584256924
15,90,[-7.547345506870682, -0.7566101467089772],4180698500103997594,-3690538002646863468,5738105860065615211,0.7158410473406658  -1.2112259744388898
15,91,[-7.547345506870682, -0.7566101467089772],4180698500103997594,-3690538002646863468,5738105860065615211,0.7158410473406658  -1.2112259744388898
15,92,[-7.547345506870682, -0.7566101467089772],4180698500103997594,-3690538002646863468,5738105860065615211,0.7158410473406658  -1.2112259744388898
15,93,[-6.958261448306829, -6.275676819743149],-3362988940361617454,-3362988940361617454,6002336117607125115,-1.3640403604323872  -1.1947251278350333
15,94,[-6.152589171688762, -5.368625571294982],6846823404887710918,3498130194506355557,-6678063989152764693,-1.3640403604323872  -2.0093033384997536
15,95,[-6.671377476792526, 0.09779773433797612],-5628399816549751926,6821388194258836100,2733910240824441563,-1.8403688066295611  0.8418928182363512
